stock_symbol,stock_name
081988,富邦金元大07購03
089402,台積電凱基0C購11
089247,南電永豐09購04  
1452,宏益            
030285,超豐元富0A購01  
030391,南帝元大11購01  
068525,京元電元富07購01
085632,富邦金凱基08購01
085204,上緯控群益09購04
086310,南亞科凱基11購01
088112,聚陽中信0A購01  
077198,力麗群益05購01  
081533,允強永豐07購01  
081007,科嘉永豐07購01  
082756,精英統一08購01  
088757,和碩統一0B購01  
030584,巨大元富0A購01  
088091,中信金元富09購01
088008,聯發科兆豐09購03
086986,開發金元富0C購02
085952,美德醫群益08購01
083312,上緯控元大08購02
081175,創意永豐07購01  
081722,台勝科統一09購01
089754,晶碩統一0B購02  
030700,矽統群益0B購01  
030176,威鋒電國泰0C購01
085462,聯電麥證0C購02  
078075,惠特國票08購01  
077678,京元電凱基06購01
075008,華通兆豐06購01  
089680,矽統元大09購01  
089671,為升元大09購10  
089414,松翰凱基0A購03  
089504,為升元大09購09  
088883,矽統凱基09購01  
030741,強茂元大0C購01  
05899P,臺股指國票0B售07
086218,微星統一0A購01  
087514,力山凱基0B購01  
087307,道瓊反中信11購02
078208,長華元大07購01  
081205,信邦元大07購02  
083220,聯電元富07購11  
084223,致伸元大07購06  
084050,智原國票08購01  
084334,鴻海元大07購36  
089200,玉晶光凱基0C購01
089772,宏碁凱基09購06  
05333P,聯電元大06售17  
087069,日月光群益09購01
086475,茂林兆豐0A購01  
085247,日月光中信08購02
084981,T50反1群益0A購03
079204,禾伸堂麥證06購01
084238,凱美統一09購01  
083681,京元電統一08購02
089923,永冠永豐0A購01  
2548,華固            
0061,元大寶滬深      
030612,宏達電元大0B購01
031337,神基元大0A購01  
030491,力成永豐0A購01  
05985P,臺股指凱基07售29
084864,凌陽元大08購07  
086091,華夏永豐08購01  
085534,台橡永豐08購02  
086552,友達元大09購07  
086345,華新科元大11購02
086449,滬深2X群益09購03
087762,GIS富邦09購01   
088247,惠特國票0A購02  
079206,臻鼎麥證06購01  
077790,精元凱基07購01  
078044,嘉聯益凱基08購01
076494,中興電凱基05購02
076362,富邦金康和05購01
079942,台苯凱基08購01  
080560,大立光富邦08購04
083684,玉晶光統一08購05
083751,緯穎國票08購01  
082405,富邦金凱基0B購01
082045,聯發科凱基08購07
083972,矽創凱基09購01  
089879,凌陽康和0A購01  
089503,為升元大09購08  
089073,亞光凱基09購04  
088863,嘉晶永豐09購01  
088552,台灣50凱基0C購01
088402,台揚永豐09購01  
085631,順德凱基08購02  
085430,三陽統一08購01  
078040,TPK凱基06購01   
081428,滬深2X統一09購01
083865,台積電國票07購09
088899,矽創凱基09購04  
6133,金橋            
5269,祥碩            
084700,凌陽統一0A購02  
085755,安集永豐08購02  
085872,亞光元富0B購01  
088311,乙盛凱基0A購02  
087744,SGBR2X國票09購01
079821,榮成元大06購03  
080033,TPK富邦08購01   
081101,永冠群益09購01  
080799,台積電凱基06購15
081995,愛普元大08購02  
1906,寶隆            
030560,長榮統一0C購03  
030415,台驊控元大0A購01
085946,玉晶光群益0A購01
087509,元石油凱基0C購01
082028,國泰金麥證08購01
082177,金像電兆豐08購01
081591,允強元大07購02  
088866,欣陸永豐09購02  
089401,台積電凱基0C購10
030293,聯德元富0A購01  
086518,廣宇凱基0B購01  
086741,矽創群益09購01  
086229,晶技統一0A購02  
085829,亞光群益08購02  
085378,景碩群益08購02  
073711,玉晶光元大07購02
084589,玉山金富邦08購01
086226,亞光統一0A購07  
086930,佳世達元大09購04
087491,榮成群益09購02  
087830,技嘉凱基0B購01  
077425,上緯控國泰07購01
080958,台泥元大07購01  
089011,大立光元大0A購01
1525,江申            
030819,台聚日盛0A購01  
088235,海悅國票0A購02  
078014,達運永豐06購01  
079487,華新凱基06購02  
076728,國泰金麥證05購02
081213,儒鴻統一09購01  
081752,南亞科元大07購01
083853,京鼎群益07購03  
083417,中工永豐07購01  
083962,大立光凱基08購07
089942,群創永豐0A購01  
089067,凌陽凱基0A購01  
089185,台積電凱基0A購12
030845,大立光兆豐0A購01
086932,華碩元大09購02  
086700,台化元大09購01  
083788,鴻海統一09購11  
081764,欣興元大09購01  
030399,矽統元大0A購01  
031270,長榮統一12購01  
087565,聚鼎國票0A購01  
087239,台積電兆豐0A購03
085894,聯詠國票08購01  
085604,力山元大09購01  
087872,華夏元大09購04  
077284,力麗元富06購01  
081011,勤誠永豐07購01  
088796,華擎群益0A購01  
089938,欣興永豐0A購01  
030211,慧洋凱基0A購01  
088019,台積電永豐09購05
087120,泰鼎元大09購03  
087545,華夏元富0C購01  
086530,乙盛凱基0A購01  
086316,景碩凱基09購02  
073993,敬鵬元富08購01  
081825,盟立凱基07購01  
089373,立積元大09購09  
031180,友達永豐0A購03  
071050,同欣電中信07購01
076067,和大元富0B購01  
086324,滬深2X元大09購03
087445,華夏群益0A購01  
087340,金像電凱基0A購01
088009,景碩兆豐09購01  
088352,鴻海統一13購01  
076674,台積電凱基05購11
077310,金像電富邦07購01
074359,順德元富07購04  
081693,合勤控群益07購02
081601,華泰元大07購01  
082988,玉晶光元大08購05
084164,廣宇凱基07購05  
084599,力成日盛08購01  
089894,大亞凱基0A購01  
089167,台達化國泰0B購01
06793P,長榮富邦0C售01  
030468,廣宇國泰0C購01  
087067,TPK群益09購01   
085358,玉晶光永豐08購03
079748,正隆元富06購01  
084055,智原富邦08購01  
083542,致伸元大07購04  
083366,恆大國票08購01  
088948,台達化日盛09購01
088858,燿華永豐09購02  
030381,鼎炫群益0A購01  
071231,長興元富07購01  
05820P,臺指2X群益07售01
085526,樺漢富邦09購01  
085833,玉晶光群益09購02
087947,鴻海元富0C購06  
083339,漢唐統一09購01  
081270,大成統一09購01  
06580P,日月光元富09售03
030743,長榮元大0A購11  
030690,聯陽兆豐0B購01  
085418,創意元大09購02  
085100,玉晶光凱基09購03
087280,中鋼元大0B購01  
086621,恆大凱基09購01  
076286,新光金兆豐05購01
073818,大立光元富07購04
088849,台苯永豐09購01  
089364,富邦金元大09購07
06113P,台積電統一08售04
087618,祥碩國泰0B購01  
085449,三陽元富09購01  
076143,國揚凱基06購01  
083360,大立光永豐07購03
089916,達運凱基11購01  
089642,玉晶光凱基09購06
088814,瑞軒元大0A購01  
089982,聯詠元大0C購06  
030182,凌陽兆豐0B購01  
06699P,立積統一09售05  
085387,晶技兆豐09購01  
085920,臻鼎中信08購01  
086805,日月光統一0B購02
079359,嘉晶凱基06購02  
076291,TPK統一05購01   
077654,景碩統一07購03  
080449,大亞凱基07購01  
081604,光磊元大09購01  
081656,新纖永豐07購01  
088978,長榮航元富09購03
089652,玉晶光國票0B購02
089350,宏碁元大09購05  
06362P,臺股指麥證08售03
030833,長榮航中信0B購02
085636,亞光凱基09購01  
077600,順德元富05購01  
074358,順德元富07購03  
080914,長榮凱基0B購01  
084591,聯鈞富邦09購01  
2838,聯邦銀          
030024,群創日盛0B購01  
2855,統一證          
089907,玉晶光凱基0B購02
030031,松翰統一0B購02  
030052,玉晶光元大0A購03
06354P,南電元富08售04  
06678P,長榮元富0A售07  
05006P,愛普統一06售04  
086668,可成國泰0B購01  
087278,台化元大0B購01  
078155,晶碩中信09購01  
084173,萬海凱基07購09  
083834,矽格凱基0A購01  
083754,廣宇國泰09購02  
089787,安集凱基11購01  
2634,漢翔            
071450,大立光元富09購05
031093,燁輝群益0B購01  
086739,玉晶光群益0A購02
079956,萬海凱基07購02  
080916,台灣大凱基09購01
082004,鴻海中信09購03  
089034,台泥兆豐0A購01  
006205,富邦上証        
030218,揚明光凱基0B購01
031076,帆宣元大0A購01  
06355P,南電元富08售05  
06205P,台積電統一08售05
06120P,台灣50元大0A售01
086744,佳世達永豐09購01
086461,茂林群益09購01  
087131,大成鋼國票0A購02
087157,祥碩富邦09購01  
085908,亞光富邦09購01  
085998,健和興元大08購01
086288,群創群益0B購01  
086186,聚陽凱基08購01  
088004,華碩兆豐0A購01  
088350,中興電統一0B購01
080340,聯茂凱基07購02  
078200,眾達元大06購01  
073866,玉晶光國票06購06
074791,可成統一06購02  
082112,創意群益08購02  
081673,南電富邦07購02  
081529,東聯永豐07購01  
082776,南茂統一09購01  
082283,正崴元大07購01  
088516,矽創元大09購04  
06812P,臺股指元大0A售27
031206,中鋼凱基0B購01  
088266,健和興永豐09購01
087330,玉晶光永豐09購01
079389,TPK元大07購01   
078761,帆宣國票08購01  
080441,世芯兆豐06購02  
089645,松翰凱基09購02  
1519,華城            
05722P,臺股指麥證07售03
06784P,群創元富0A售07  
087096,大成鋼元大09購01
085509,南電凱基09購04  
085190,台灣50群益09購06
077847,亞光元大06購01  
082339,世紀鋼統一09購02
083323,信邦元富07購01  
086601,南電國泰0B購01  
087991,聚陽群益0A購01  
079367,滬深2X元大06購06
082558,聯電統一09購02  
082837,台表科國泰09購01
089987,祥碩元大0A購01  
089870,力山國泰0C購01  
086895,玉晶光群益11購01
079253,新光金元大0A購01
077240,力麗元大06購01  
084603,玉晶光永豐08購01
088716,厚生凱基09購01  
088869,立積永豐09購03  
031019,聯成凱基0A購01  
030420,威強電元大0A購01
030142,圓展凱基12購01  
087000,祥碩國票0A購02  
076246,台塑群益06購01  
076593,奇力新兆豐08購01
079053,和碩元大06購02  
080506,大立光元大06購06
084496,玉晶光凱基08購07
088894,立積凱基09購01  
089584,晶碩永豐09購05  
03867P,A50正2元富09售01
086929,海悅元大09購01  
086819,矽創元富09購01  
086414,華夏元富09購01  
086336,旺宏元大11購02  
085202,亞光群益08購01  
085720,台塑中信0B購01  
085796,創意元大08購06  
05618P,長榮群益06售10  
085251,富邦金日盛08購01
082826,健策元大08購01  
088971,臻鼎富邦0B購01  
2421,建準            
031321,永豐餘元大0A購02
086513,富邦金日盛09購01
087314,東聯永豐09購01  
074051,大立光元大07購03
074178,順德元富07購02  
078068,達運元大06購01  
083947,大亞凱基07購02  
030144,新唐凱基0C購01  
030228,復盛凱基0B購01  
031145,台苯兆豐0A購01  
05571P,金像電元大07售04
086617,南電日盛09購01  
088248,矽創國票0A購02  
078337,旺宏凱基0A購01  
084420,鴻海兆豐09購09  
088503,京元電元大0B購01
030250,慧洋永豐0A購01  
030150,安集凱基12購01  
030572,聯發科台新0A購01
072817,祥碩元富08購01  
087053,正文凱基09購01  
073815,華城元富08購01  
080138,台苯凱基06購01  
082899,滬深2X群益07購03
082019,正文兆豐07購01  
081820,廣宇凱基09購01  
089429,滬深2X群益09購11
030061,彩晶元大0A購05  
080222,中纖元大08購01  
080035,台泥永豐06購01  
076553,中興電元富05購01
081040,佳世達富邦09購01
088617,玉晶光永豐09購02
030830,友達中信0A購06  
086781,台達電兆豐0A購01
084937,玉晶光元大0A購01
085582,亞光兆豐08購01  
087883,富邦金元大09購03
077921,順德群益06購01  
079132,臻鼎國票08購01  
082709,晶技凱基09購01  
088759,南茂統一0B購01  
4977,眾達-KY         
2382,廣達            
030661,聯詠永豐0A購02  
030628,彩晶元大0A購06  
030616,裕民元大0B購01  
072956,祥碩國票06購01  
087891,亞光元大09購04  
087790,創意永豐09購01  
085436,創意統一0A購01  
082857,聯發科第一11購01
082000,台積電第一14購01
084010,鴻海統一0C購01  
6214,精誠            
085800,嘉澤元大09購01  
086622,力麗凱基09購01  
087920,晶碩群益0B購01  
076895,樺漢元大05購03  
080304,敬鵬群益06購01  
082471,精成科元大07購02
083545,精成科元大07購03
088909,玉晶光群益0B購01
00757,統一FANG+       
031039,群創凱基0A購04  
087516,鴻海凱基11購01  
078270,旺宏國票07購02  
079109,國巨凱基08購02  
079348,中石化凱基09購01
078182,滬深2X元大07購07
088574,玉晶光凱基09購05
030148,松翰凱基0A購04  
087884,國泰金元大0C購01
076236,新光金群益05購01
083500,致伸康和07購01  
081534,中橡永豐07購01  
080886,萬海中信09購02  
088882,台積電凱基13購03
089764,恆大凱基11購01  
2360,致茂            
030745,長榮元大11購02  
086852,矽創元大0A購01  
078537,旺宏國泰08購03  
082496,富邦金統一07購01
088891,玉晶光凱基0A購01
086767,佳世達凱基0B購01
087321,金像電永豐09購02
085475,富邦金麥證09購01
082377,新光金日盛07購01
089672,為升元大0B購01  
030107,欣興永豐0A購02  
06551P,臺股指元大0C售02
084905,聯電永豐08購05  
088171,國泰金元大09購04
076471,祥碩元大07購01  
083779,鈺齊永豐07購01  
080697,國巨凱基08購03  
089272,南電日盛09購02  
06625P,仁寶中信09售01  
06410P,景碩群益09售01  
030255,威強電永豐0A購01
00665L,富邦恒生國企正2 
031340,群創元大0A購09  
078980,大立光日盛06購01
05038P,聯電凱基06售03  
084786,和碩凱基0A購03  
087217,大立光凱基09購08
087526,玉晶光凱基09購04
079261,世芯元大06購05  
078759,玉晶光國票09購02
081374,長榮中信09購01  
089715,彩晶中信09購02  
089597,國巨群益09購05  
078800,宏碁凱基06購02  
079718,創意群益07購01  
074912,敬鵬元富0A購01  
078178,世芯兆豐06購01  
2417,圓剛            
6282,康舒            
085568,台達電兆豐09購01
087775,富邦金中信0B購01
080106,國喬群益07購01  
084336,鴻海元大07購38  
088607,台積電永豐09購06
079545,榮成群益07購01  
084218,京鼎元大07購03  
030713,帆宣群益0B購01  
088068,潤泰新元大09購01
087716,元大金統一0B購01
083598,聯發科國泰09購04
088562,旺宏凱基09購03  
3515,華擎            
03491B,臺股指元大0A熊14
030453,超豐富邦0C購01  
05783P,臺股指中信0B售08
087282,台橡元大09購01  
079602,華新國泰08購01  
083064,健和興永豐07購02
084000,玉晶光永豐07購03
088956,台積電國票0C購05
089569,晶碩中信0B購01  
089862,巨大元大0B購01  
030049,長榮元大0A購06  
087136,台達電國票09購02
084921,華通元大08購03  
079530,中工元大06購01  
077877,瑞儀兆豐07購01  
077003,世芯國票08購01  
088851,永光永豐09購01  
030545,聯詠凱基12購01  
086238,南亞科元富0C購01
087311,華夏永豐09購01  
087371,華夏元大0B購01  
088125,正新凱基09購01  
087810,新光金兆豐09購01
087850,中鴻國票0A購03  
083889,中石化元大07購02
006206,元大上證50      
030269,台積電統一0A購11
030139,玉晶光凱基12購01
072547,長興國票05購01  
085413,聯詠元大09購01  
077768,宏達電群益07購01
089205,台灣50群益09購09
089825,T50反1元大11購02
030736,南亞科元大11購02
087145,聯詠國票0A購01  
088082,緯穎統一0B購01  
088256,南茂富邦0A購01  
088238,聯發科國票0C購03
073377,大亞統一06購01  
078336,友訊凱基07購01  
081109,順德群益08購01  
088524,玉晶光國泰0B購01
031348,帆宣元大0A購02  
031339,聯鈞元大0A購01  
030410,國揚元大0A購01  
030256,威強電永豐0A購02
06554P,台積電群益0A售09
071784,金像電兆豐05購02
072160,新光金國票05購02
072157,奇力新國票05購01
05672P,臺股指中信0A售01
06472P,聯電台新09售01  
067523,上証反群益06購01
05039P,台積電凱基06售07
04914P,台積電元富05售06
05653P,台灣50元大07售01
087767,聯電中信0A購01  
087040,台積電凱基09購14
087298,精成科元大09購01
087668,志超兆豐09購01  
086898,滬深2X凱基09購03
085290,聯發科凱基08購19
085623,臺指反凱基0A購02
085620,T50反1凱基0B購03
078532,瑞儀凱基06購01  
078506,台達電群益06購02
079653,大立光凱基06購12
079314,玉晶光永豐06購06
078928,華新科永豐06購02
073475,大立光元大07購01
077307,滬深2X富邦07購02
080417,億豐元大09購01  
080599,奇力新統一08購02
082048,華新科凱基08購01
083623,國巨凱基07購10  
083659,日月光群益07購06
083488,國巨元富07購32  
084277,台積電富邦09購07
031006,直得永豐0A購02  
030404,鼎元元大0A購02  
083944,台灣50凱基07購23
087047,長榮航凱基0B購01
087984,臻鼎凱基0B購01  
078301,金寶兆豐07購01  
081535,厚生永豐07購01  
081608,億光元大07購01  
088877,立積康和09購01  
030003,景碩中信0B購01  
030964,中鴻元大0A購04  
082246,玉晶光凱基08購05
088941,立積統一0B購04  
031047,中鋼元大0A購01  
00683L,期元大美元指正2 
030542,健和興凱基0B購01
030839,大成鋼兆豐0A購01
030915,致新凱基0B購01  
087951,富邦金元富0C購04
085972,群創凱基08購10  
076785,玉山金元富05購01
076301,京元電元富05購04
081811,厚生凱基07購01  
082082,創意元大07購05  
080608,長興元富07購02  
030662,智原永豐0A購01  
030926,友達群益0A購02  
05566P,大成鋼元大06售08
05086P,聯電兆豐06售06  
085653,華邦電統一0A購03
087420,欣陸統一0B購01  
079925,上証2X富邦07購03
081373,順德中信07購01  
081330,台苯群益08購01  
082165,大立光國泰09購03
2383,台光電          
072799,玉晶光國票07購01
030799,富邦金凱基0A購02
030982,宏達電元大11購01
085210,巨大群益09購01  
084855,鴻海元大08購11  
087863,景碩富邦09購01  
082611,祥碩元大07購04  
083974,南電凱基0C購01  
089800,宏達電元富0B購01
00830,國泰費城半導體  
2412,中華電          
05826P,臺股指群益07售10
087164,炎洲永豐09購01  
086606,華碩永豐09購01  
083908,冠德元大07購01  
082464,義隆元大07購04  
083780,T50反1中信11購01
3530,晶相光          
089871,大亞國泰0C購01  
088613,偉詮電永豐09購01
030981,宏達電元大0B購02
030086,巨騰群益0C購01  
086458,義隆群益0B購01  
083116,致新元大07購01  
082289,義隆元大07購02  
067651,漢唐元富07購01  
030101,新興永豐0A購01  
030219,揚明光凱基0C購01
030409,聯發科元大12購02
086669,長榮航國泰0B購01
087723,T50反1元富13購01
088130,亞光凱基09購03  
079818,長興元大06購01  
076259,台泥凱基05購01  
082612,台郡元大07購02  
083755,台積電富邦09購06
081125,世紀鋼群益08購01
088979,聯詠元富09購08  
089241,京鼎永豐09購01  
089462,國喬國票0A購03  
2379,瑞昱            
087388,宏碁元大0B購02  
080540,金像電統一08購01
088912,立積群益0A購01  
030042,台積電元大0A購05
086719,創意元大09購06  
085226,台積電元大0C購02
077133,聯電凱基06購02  
078558,圓剛元大06購02  
083938,南電中信07購01  
084246,智原統一09購02  
04355P,聯發科元富0A售04
082500,台勝科統一0A購01
082241,玉山金凱基08購01
088984,立積元富09購01  
077990,惠特元大08購01  
080063,榮成元大06購04  
084611,凌陽兆豐09購01  
089352,友達元大09購16  
031171,亞聚永豐0A購01  
076004,TPK兆豐05購01   
084876,乙盛元大08購02  
081266,遠東新元富07購01
068226,聯發科元富04購02
030813,聯詠富邦0C購01  
030910,長榮凱基14購02  
030238,華城永豐0A購01  
076939,燿華富邦07購01  
080701,燿華凱基07購01  
086537,台灣50元大0A購09
082622,玉晶光永豐07購01
084245,智原統一09購01  
3030,德律            
030197,南帝凱基0A購03  
031349,瑞祺元大0A購02  
087605,玉晶光中信09購02
085619,T50反1凱基0B購02
086192,宏碁凱基08購05  
088437,台積電凱基09購23
030126,台積電凱基0B購06
085028,玉晶光統一0A購03
087710,台積電統一13購01
081766,創意元大07購02  
088682,金寶元富0A購01  
06264P,南電群益09售01  
086483,義隆統一0B購03  
086644,TPK凱基09購01   
078604,台表科元大06購01
075106,健策國票06購01  
078793,滬深2X凱基07購02
080385,南港元大09購01  
080315,T50反1凱基0C購02
083402,中砂永豐07購01  
030034,國喬元大0C購01  
06823P,長榮台新0A售02  
088339,中信金元大09購02
079409,緯穎國泰08購01  
080910,敬鵬凱基09購01  
030302,中砂康和0A購01  
030165,宏泰國泰0C購01  
030934,聯陽群益0A購02  
080265,大亞富邦07購01  
089447,鴻海統一13購05  
082175,台達電兆豐08購01
089789,矽創凱基09購05  
088769,國產兆豐09購02  
030500,晶技兆豐0B購01  
086855,南電元大0A購01  
086119,中橡群益08購02  
081890,玉晶光群益07購03
083492,聯發科元富11購01
030114,松翰永豐0A購01  
05670P,台積電中信0B售06
078679,智原元大06購01  
075262,大立光國泰07購03
073811,大立光統一06購05
081539,華泰永豐07購01  
084526,致新元大08購01  
089047,立積群益0A購02  
080037,華新永豐06購04  
081103,台肥群益09購01  
083489,國巨元富11購01  
06392P,台積電凱基08售35
030958,南紡元大0C購01  
030456,潤泰全富邦0C購01
074170,大立光統一06購08
084089,京元電元大08購01
085639,玉晶光凱基08購09
087546,國喬元富09購03  
084130,致伸兆豐07購01  
085895,晶技國票09購02  
086137,南電群益08購06  
080549,恆大國泰08購01  
083010,南亞科凱基0C購01
081989,國泰金元大08購01
088729,晶碩凱基09購02  
2345,智邦            
030947,大亞富邦0B購01  
05791P,南電凱基07售01  
085446,A50正2元富08購02
082517,儒鴻群益07購03  
085539,創意永豐08購02  
078860,宏達電元富06購01
082658,創意永豐07購04  
083588,金寶國票08購01  
088859,技嘉永豐09購02  
087049,亞光凱基09購02  
088363,大成鋼元富09購02
082094,中石化群益07購02
088846,玉晶光兆豐0A購01
088964,立積國票0A購01  
089220,群創群益0A購03  
3038,全台            
06791P,臺股指凱基0A售09
030426,益登元大0A購01  
085459,聯詠元富09購04  
076698,宏達電富邦05購01
081532,燁輝永豐07購01  
083052,聯發科兆豐07購07
089354,京元電元大09購03
089537,矽創元大09購07  
06676P,南電群益09售04  
06078P,臺股指群益07售26
085590,南電兆豐08購01  
086605,海悅永豐09購01  
081031,億豐元富0A購01  
089730,宏達電永豐09購01
077224,聯發科凱基09購01
080522,中石化群益08購01
080994,南港永豐07購01  
082065,台塑元大07購01  
089917,晶碩凱基0C購01  
089326,聯詠富邦0B購04  
088489,滬深2X元大11購02
03743C,國泰金富邦13牛01
030204,鼎元凱基0A購01  
076937,台泥富邦07購01  
073493,燿華統一06購01  
078077,南亞科富邦08購01
030865,聯陽永豐0A購01  
030657,友達永豐0A購01  
072177,義隆元富05購01  
087585,華新科元大0B購02
078953,台化群益06購01  
080713,玉晶光凱基07購06
080788,永光凱基09購01  
3036,文曄            
030576,宏達電富邦0A購01
030431,揚明光元大0A購01
089551,滬深2X兆豐0B購02
030863,國產永豐0A購01  
030279,廣宇日盛0A購02  
068114,富邦金元富07購01
087592,精成科元大09購02
087213,台積電凱基09購19
086926,為升元大09購01  
085645,晶技台新08購01  
075065,美利達元富0B購01
081679,燿華中信07購01  
084192,鴻海元大07購33  
084538,凌陽統一09購04  
089655,美利達國票0B購01
089124,滬深2X元大0C購07
030986,健和興元大0B購01
05934P,義隆元大07售06  
085838,台表科群益08購02
087107,宏碁元大0B購01  
06175P,臺股指元大0B售02
030411,國揚元大0A購02  
085835,松翰群益08購04  
081449,合勤控統一08購01
083106,智原元大07購02  
031045,瑞祺凱基0A購02  
080278,台苯永豐06購01  
082063,台灣50元大07購10
082134,義隆統一0A購01  
083968,玉晶光凱基07購09
030035,力麗元大0A購01  
086266,義隆永豐09購01  
081610,立隆電元大07購02
083533,健和興元大07購02
083799,日月光統一0A購02
089164,宏碁中信0B購01  
030829,友達中信0A購05  
088209,光寶科統一0B購01
079926,滬深2X富邦08購01
078862,TPK元富06購01   
083066,眾達永豐07購01  
088967,祥碩國票0A購04  
088360,矽創統一0B購05  
079646,台積電凱基0C購01
082759,新興統一09購02  
082554,元大金麥證07購01
081294,華新元大07購03  
088752,友訊統一0B購01  
089940,玉晶光永豐0A購01
030929,宏達電群益0C購01
069631,金像電元富08購02
085806,南電元大08購09  
084928,凌陽元大08購08  
087334,國喬凱基0B購01  
080246,大立光元大08購03
080368,上緯控國泰08購01
080808,玉晶光凱基08購02
086442,友達永豐09購02  
06313P,臺股指元大08售18
087315,榮成永豐09購01  
086174,群創元大0C購04  
082613,上証2X永豐07購01
088586,瑞昱統一0B購01  
079619,華新永豐06購03  
078449,聯電中信07購03  
083371,旺宏國票09購01  
080922,新纖國票08購01  
083928,聯電中信09購02  
084654,佳世達群益09購01
088726,臻鼎凱基11購01  
030804,立積凱基0A購03  
05248P,彩晶國票07售03  
084837,日月光統一0C購01
074543,晶碩元大06購01  
082866,富邦金中信08購01
089875,彩晶國泰0C購01  
031267,華邦電統一0C購02
073154,玉晶光元大06購01
080239,中工元大08購02  
082840,日月光富邦07購02
081136,神隆凱基0A購01  
087628,中石化凱基11購01
077722,炎洲元大06購01  
082715,帆宣凱基09購01  
083265,大立光凱基07購07
084452,凌陽永豐08購01  
085448,A50正2元富0B購01
085250,南電永豐08購02  
05801P,臺指2X群益08售03
089556,聚陽統一0B購04  
030723,中鴻元大0A購03  
030344,威盛群益0A購01  
087468,帆宣國票0A購01  
087333,台達化凱基0B購01
079719,創意群益07購02  
083644,惠特凱基07購02  
089591,南紡群益0B購01  
8105,凌巨            
087250,大亞國票09購01  
086455,旺宏群益0B購02  
084623,台積電凱基08購21
089400,台積電凱基0C購09
087647,京元電群益0A購01
085011,台積電元大08購21
085996,富邦金元大09購01
085773,亞光凱基08購03  
081564,合勤控永豐07購01
089994,潤泰新元大0A購01
031169,群創中信0C購02  
3583,辛耘            
089585,寶成永豐09購01  
030838,正隆兆豐0A購01  
085686,南電元富08購03  
086567,圓展元大0A購01  
088140,王品永豐09購02  
087983,玉晶光凱基11購01
081823,敬鵬凱基08購01  
084102,樺漢元大07購04  
089619,鴻海第一13購02  
089765,長興凱基11購01  
088739,瑞軒永豐09購02  
030358,慧洋群益0B購01  
074443,鈺齊凱基05購01  
080248,創意元大07購01  
088253,中工富邦0A購01  
087577,中石化元大11購01
079952,台積電凱基07購11
089668,新光鋼元大09購03
031318,中石化元大0C購01
030900,大成鋼凱基0B購02
030240,中鴻永豐0A購01  
087531,欣陸凱基09購01  
085422,日月光元大0A購01
077057,世芯永豐07購01  
081614,長榮元大07購08  
031040,群創凱基0B購07  
030014,玉晶光元富11購02
030674,中鴻國泰0C購01  
069442,長興元富06購01  
079977,景碩群益07購01  
3048,益登            
030423,聯詠元大12購01  
087093,華夏元大09購03  
078039,世芯凱基07購02  
084656,長榮航群益08購01
088871,立積永豐09購05  
05843P,臺股指元大0A售05
078250,華新群益06購01  
089592,力麗群益0B購02  
069701,致新元富08購01  
081271,新纖統一09購01  
084930,圓剛元大08購02  
079560,永冠國票07購01  
081098,卜蜂群益09購01  
082001,SGBR2X中信09購01
082502,祥碩統一09購03  
084638,泰鼎凱基08購01  
089926,台船永豐0A購01  
030336,厚生群益0A購01  
087320,台積電永豐09購04
075689,臻鼎兆豐06購01  
082342,華邦電元富08購03
089008,京元電元大09購02
071762,玉晶光元大05購02
086340,義隆元大09購01  
085215,裕隆國票09購01  
083230,臻鼎國泰09購01  
085682,亞光元富08購01  
088372,中纖國票0A購01  
079330,新光金群益06購02
081037,聯電富邦09購01  
081167,同欣電富邦07購02
089126,SGBR2X元大0C購02
089738,立積永豐09購08  
030405,鼎元元大0C購01  
06083P,聚陽元大07售02  
085530,南電中信0A購02  
089878,巨大群益0B購01  
089038,台達電國泰0B購01
030765,台積電康和0A購04
030201,群光凱基0A購01  
086624,中纖凱基09購01  
078257,亞光群益06購01  
030367,揚明光群益11購01
06698P,長榮台新09售01  
087341,瑞昱凱基0B購01  
083881,大立光國泰0B購01
089025,立積元大11購01  
088895,立積凱基0A購01  
088822,科嘉元大09購01  
089918,南電凱基11購01  
1722,台肥            
06679P,長榮國票0A售05  
081240,順德元富0A購01  
3305,昇貿            
085740,創意兆豐09購02  
083290,聯發科元大07購27
083349,臻鼎統一09購02  
079972,可成群益08購03  
089758,巨大統一0B購01  
085794,晶技元大08購04  
086845,玉晶光元大09購05
076984,世芯元大06購01  
084116,凱美群益07購02  
00686R,群益臺灣加權反1 
084816,中興電國票09購01
075173,台表科統一07購01
082598,順德元大07購04  
03739C,鴻海富邦0C牛01  
05267P,彩晶凱基0A售02  
088081,晶碩統一0A購01  
075942,致新國票08購01  
080876,裕隆中信08購01  
089143,玉晶光元大0B購02
05699P,萬海統一07售08  
087055,聯茂凱基09購01  
080595,榮成統一08購01  
089249,國喬統一0A購01  
030442,復盛元大0A購01  
082822,景碩元大08購01  
083987,漢唐群益07購01  
030534,國巨凱基0A購03  
085579,富邦金兆豐09購01
080544,大立光統一0A購01
078005,金寶永豐06購01  
077492,FBVIX中信08購01 
076551,台積電統一07購03
073487,華城統一06購01  
084305,長興凱基08購01  
080973,聯電元大07購04  
080337,合勤控凱基07購01
080379,合勤控永豐06購03
2534,宏盛            
085990,宏碁元大0C購01  
086286,義隆群益09購01  
085344,三陽永豐08購01  
086522,長榮航凱基11購01
